Clase,Pieza,Superficie_1,Superficie_2,Tamaño_cavidad_mm,Estado_cavidad,Técnica,Tipo_resina,Índice_contracción_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
I,9,Oclusal,,3.74,Limpia,Bulk,Compuesta,3.04,76.88,2.82,1.84,Equiobturado
I,9,Oclusal,,1.35,Con tejido remanente,Bulk,Compuesta,1.77,55.4,7.13,1.13,Equiobturado
I,9,Oclusal,,3.66,Limpia,Bulk,Con fibra de vidrio,3.28,70.82,5.95,0.85,Equiobturado
I,9,Oclusal,,3.61,Con tejido remanente,Estratificación,Fluida,1.08,94.51,5.31,1.67,Subobturado
I,9,Oclusal,,4.59,Con tejido remanente,Bulk,Compuesta,3.84,69.31,6.41,0.61,Subobturado
I,9,Oclusal,,4.58,Limpia,Bulk,Compuesta,2.77,117.18,11.97,1.45,Equiobturado
I,9,Oclusal,,1.9,Con tejido remanente,Estratificación,Compuesta,4.92,101.54,7.0,1.09,Sobreobturado
I,9,Oclusal,,2.84,Con tejido remanente,Bulk,Fluida,2.43,53.78,7.21,1.49,Equiobturado
I,9,Oclusal,,3.88,Con tejido remanente,Bulk,Con fibra de vidrio,3.78,106.94,19.06,1.31,Sobreobturado
I,9,Oclusal,,2.27,Limpia,Bulk,Compuesta,1.57,91.27,14.41,1.58,Subobturado
I,9,Oclusal,,4.37,Limpia,Bulk,Compuesta,2.41,82.82,12.32,1.27,Sobreobturado
I,9,Bucal,,4.83,Limpia,Estratificación,Con fibra de vidrio,4.49,50.44,2.03,0.52,Sobreobturado
I,9,Bucal,,2.92,Con tejido remanente,Estratificación,Con fibra de vidrio,4.79,99.23,6.62,1.77,Sobreobturado
I,9,Bucal,,2.24,Con tejido remanente,Estratificación,Con fibra de vidrio,3.79,102.65,0.41,1.04,Sobreobturado
I,9,Bucal,,1.17,Con tejido remanente,Bulk,Bulk,2.91,114.46,19.66,0.7,Equiobturado
I,9,Bucal,,1.94,Con tejido remanente,Bulk,Compuesta,2.97,98.68,16.08,0.72,Subobturado
I,9,Bucal,,2.56,Limpia,Bulk,Compuesta,2.61,62.59,3.66,0.9,Subobturado
I,9,Bucal,,2.97,Limpia,Estratificación,Compuesta,4.53,97.13,19.09,1.26,Subobturado
I,9,Bucal,,1.74,Con tejido remanente,Estratificación,Fluida,2.31,56.65,10.4,1.26,Subobturado
I,9,Bucal,,2.7,Limpia,Estratificación,Compuesta,3.7,56.93,6.3,0.84,Subobturado
I,9,Bucal,,2.42,Limpia,Bulk,Fluida,3.43,69.84,5.59,1.64,Subobturado
I,9,Bucal,,3.49,Limpia,Estratificación,Fluida,2.08,80.6,8.73,0.9,Equiobturado
I,9,Bucal,,4.91,Limpia,Estratificación,Bulk,3.79,87.3,9.77,0.83,Sobreobturado
I,9,Bucal,,1.32,Con tejido remanente,Estratificación,Bulk,1.39,115.81,22.48,1.83,Subobturado
I,9,Bucal,,1.58,Limpia,Bulk,Fluida,3.59,60.31,10.33,1.16,Equiobturado
I,9,Bucal,,1.51,Limpia,Bulk,Con fibra de vidrio,2.58,83.19,16.34,1.12,Equiobturado
I,9,Bucal,,4.89,Limpia,Estratificación,Bulk,2.88,75.01,2.91,0.59,Subobturado
I,9,Bucal,,4.31,Con tejido remanente,Bulk,Compuesta,4.69,71.85,12.84,1.48,Equiobturado
I,9,Bucal,,2.76,Limpia,Bulk,Con fibra de vidrio,2.03,99.93,18.6,1.09,Subobturado
I,9,Bucal,,3.96,Con tejido remanente,Bulk,Bulk,2.08,68.84,9.96,1.85,Equiobturado
I,9,Bucal,,3.14,Limpia,Estratificación,Con fibra de vidrio,3.43,95.53,7.14,1.08,Subobturado
I,9,Lingual,,3.52,Con tejido remanente,Estratificación,Fluida,4.44,75.05,3.92,1.6,Sobreobturado
I,9,Lingual,,3.62,Con tejido remanente,Estratificación,Fluida,4.23,105.11,20.24,1.74,Equiobturado
I,9,Lingual,,2.12,Limpia,Bulk,Compuesta,1.54,92.69,13.1,1.84,Equiobturado
I,9,Lingual,,2.48,Limpia,Bulk,Compuesta,2.18,66.88,2.18,1.42,Sobreobturado
I,9,Lingual,,1.62,Limpia,Bulk,Con fibra de vidrio,1.27,86.42,13.9,0.95,Sobreobturado
I,9,Lingual,,1.17,Con tejido remanente,Bulk,Fluida,3.67,78.12,6.81,1.26,Subobturado
I,9,Lingual,,3.45,Con tejido remanente,Estratificación,Con fibra de vidrio,1.27,57.34,3.33,1.79,Subobturado
I,9,Lingual,,2.25,Con tejido remanente,Estratificación,Fluida,4.08,112.31,14.48,1.57,Equiobturado
I,9,Lingual,,1.24,Con tejido remanente,Estratificación,Con fibra de vidrio,2.84,105.9,5.44,1.34,Equiobturado
I,9,Lingual,,4.72,Con tejido remanente,Estratificación,Con fibra de vidrio,4.36,110.9,21.15,1.99,Subobturado
I,9,Lingual,,1.22,Con tejido remanente,Bulk,Con fibra de vidrio,2.34,76.43,8.85,1.61,Sobreobturado
I,9,Lingual,,3.77,Limpia,Estratificación,Bulk,1.92,92.69,4.58,1.07,Equiobturado
I,9,Lingual,,4.85,Limpia,Bulk,Bulk,3.55,101.98,9.49,1.55,Equiobturado
I,9,Lingual,,4.2,Limpia,Bulk,Bulk,4.2,116.79,7.96,1.49,Sobreobturado
I,9,Lingual,,3.35,Con tejido remanente,Bulk,Bulk,2.08,96.03,18.59,2.0,Equiobturado
I,9,Lingual,,4.18,Con tejido remanente,Bulk,Con fibra de vidrio,3.99,117.47,5.6,1.08,Equiobturado
I,9,Lingual,,2.27,Con tejido remanente,Estratificación,Compuesta,3.0,116.32,10.37,1.41,Sobreobturado
I,9,Lingual,,4.07,Limpia,Bulk,Fluida,4.78,92.61,10.7,1.07,Sobreobturado
I,9,Lingual,,1.21,Con tejido remanente,Estratificación,Compuesta,2.44,50.05,4.46,0.82,Subobturado
I,9,Lingual,,3.0,Limpia,Estratificación,Con fibra de vidrio,3.84,99.37,2.27,0.85,Subobturado
I,10,Oclusal,,2.18,Limpia,Estratificación,Compuesta,2.86,68.61,0.53,1.63,Sobreobturado
I,10,Oclusal,,3.08,Con tejido remanente,Bulk,Bulk,1.54,78.58,0.42,1.87,Sobreobturado
I,10,Oclusal,,3.26,Con tejido remanente,Estratificación,Fluida,1.23,95.11,8.57,1.43,Sobreobturado
I,10,Oclusal,,4.82,Con tejido remanente,Estratificación,Fluida,2.56,57.44,11.29,1.94,Equiobturado
I,10,Oclusal,,3.72,Con tejido remanente,Bulk,Bulk,3.74,72.94,7.96,1.51,Sobreobturado
I,10,Oclusal,,4.61,Limpia,Estratificación,Con fibra de vidrio,4.16,79.89,3.64,0.55,Sobreobturado
I,10,Oclusal,,3.76,Con tejido remanente,Estratificación,Compuesta,4.37,76.2,10.35,0.9,Equiobturado
I,10,Oclusal,,3.66,Limpia,Estratificación,Compuesta,4.91,96.97,6.71,1.14,Subobturado
I,10,Oclusal,,3.4,Con tejido remanente,Bulk,Fluida,4.74,108.91,0.35,2.0,Equiobturado
I,10,Oclusal,,3.67,Limpia,Estratificación,Compuesta,3.66,114.62,17.43,1.68,Equiobturado
I,10,Oclusal,,2.58,Con tejido remanente,Bulk,Bulk,4.36,116.18,20.01,0.95,Sobreobturado
I,10,Oclusal,,3.18,Con tejido remanente,Estratificación,Compuesta,2.52,60.61,4.84,1.3,Sobreobturado
I,10,Oclusal,,3.04,Con tejido remanente,Estratificación,Compuesta,3.19,65.51,3.14,1.01,Subobturado
I,10,Oclusal,,3.92,Con tejido remanente,Bulk,Fluida,4.85,112.73,9.27,1.63,Sobreobturado
I,10,Oclusal,,4.57,Limpia,Bulk,Bulk,2.01,117.32,20.83,1.02,Subobturado
I,10,Oclusal,,2.49,Limpia,Estratificación,Fluida,2.44,96.71,14.39,1.94,Sobreobturado
I,10,Oclusal,,3.89,Con tejido remanente,Estratificación,Con fibra de vidrio,4.0,119.4,5.31,1.42,Sobreobturado
I,10,Oclusal,,2.03,Limpia,Bulk,Con fibra de vidrio,4.22,89.5,10.06,0.72,Equiobturado
I,10,Oclusal,,4.58,Con tejido remanente,Bulk,Bulk,3.79,115.67,14.16,1.04,Equiobturado
I,10,Oclusal,,1.4,Limpia,Bulk,Con fibra de vidrio,3.31,76.37,6.16,1.71,Sobreobturado
I,10,Bucal,,3.15,Con tejido remanente,Bulk,Bulk,3.88,96.96,15.57,0.96,Sobreobturado
I,10,Bucal,,2.05,Con tejido remanente,Estratificación,Compuesta,3.39,50.69,0.03,1.65,Equiobturado
I,10,Bucal,,4.92,Limpia,Estratificación,Con fibra de vidrio,1.6,90.23,3.98,1.61,Subobturado
I,10,Bucal,,4.41,Con tejido remanente,Bulk,Con fibra de vidrio,1.53,57.32,4.34,1.32,Sobreobturado
I,10,Bucal,,1.07,Con tejido remanente,Estratificación,Con fibra de vidrio,1.86,87.91,15.54,0.78,Sobreobturado
I,10,Bucal,,1.81,Con tejido remanente,Estratificación,Bulk,4.94,58.17,3.48,1.18,Sobreobturado
I,10,Bucal,,3.07,Con tejido remanente,Estratificación,Con fibra de vidrio,1.75,79.16,3.58,1.17,Equiobturado
I,10,Bucal,,3.24,Con tejido remanente,Bulk,Fluida,1.53,106.85,6.57,0.96,Subobturado
I,10,Bucal,,3.7,Limpia,Bulk,Compuesta,2.19,101.88,16.98,0.94,Equiobturado
I,10,Bucal,,3.55,Con tejido remanente,Bulk,Compuesta,1.96,57.22,7.14,1.41,Subobturado
I,10,Bucal,,1.61,Limpia,Bulk,Bulk,4.87,69.94,7.86,1.52,Subobturado
I,10,Bucal,,1.16,Limpia,Estratificación,Compuesta,3.84,68.18,1.84,1.86,Sobreobturado
I,10,Bucal,,1.68,Con tejido remanente,Estratificación,Bulk,2.93,118.21,0.22,1.75,Subobturado
I,10,Bucal,,1.32,Con tejido remanente,Bulk,Bulk,1.5,108.19,1.44,1.01,Equiobturado
I,10,Bucal,,4.5,Con tejido remanente,Estratificación,Compuesta,4.46,119.36,16.55,1.49,Sobreobturado
I,10,Bucal,,3.7,Limpia,Bulk,Con fibra de vidrio,3.02,109.4,4.5,1.39,Subobturado
I,10,Bucal,,3.12,Limpia,Bulk,Compuesta,4.92,78.56,12.11,1.12,Sobreobturado
I,10,Bucal,,3.92,Con tejido remanente,Estratificación,Bulk,3.21,73.61,4.3,0.68,Sobreobturado
I,10,Bucal,,4.28,Limpia,Estratificación,Fluida,3.9,115.68,12.72,0.56,Subobturado
I,10,Bucal,,2.11,Con tejido remanente,Estratificación,Con fibra de vidrio,4.86,80.24,5.14,0.63,Subobturado
I,10,Lingual,,3.45,Con tejido remanente,Bulk,Fluida,2.6,67.46,5.42,0.79,Subobturado
I,10,Lingual,,2.03,Con tejido remanente,Estratificación,Fluida,1.96,104.17,16.54,1.15,Equiobturado
I,10,Lingual,,2.44,Con tejido remanente,Bulk,Bulk,3.17,61.51,10.86,1.94,Subobturado
I,10,Lingual,,2.24,Con tejido remanente,Bulk,Con fibra de vidrio,3.78,56.96,1.0,1.42,Equiobturado
I,10,Lingual,,2.14,Con tejido remanente,Bulk,Bulk,4.29,64.35,3.43,0.64,Equiobturado
I,10,Lingual,,2.63,Con tejido remanente,Estratificación,Bulk,4.84,112.8,1.38,1.12,Equiobturado
I,10,Lingual,,4.75,Con tejido remanente,Bulk,Compuesta,2.26,57.73,5.13,0.85,Sobreobturado
I,10,Lingual,,2.17,Con tejido remanente,Estratificación,Fluida,2.05,97.07,0.25,0.73,Equiobturado
I,10,Lingual,,4.39,Con tejido remanente,Estratificación,Compuesta,2.2,87.99,8.33,1.45,Equiobturado
I,10,Lingual,,2.16,Limpia,Bulk,Con fibra de vidrio,1.93,111.43,2.2,1.25,Subobturado
I,10,Lingual,,1.32,Limpia,Estratificación,Bulk,3.06,87.05,8.97,1.65,Equiobturado
I,10,Lingual,,2.03,Con tejido remanente,Bulk,Fluida,2.55,99.36,9.79,0.8,Equiobturado
I,10,Lingual,,2.87,Con tejido remanente,Bulk,Bulk,3.59,52.16,7.05,0.94,Equiobturado
I,10,Lingual,,1.52,Con tejido remanente,Estratificación,Con fibra de vidrio,4.25,55.12,3.06,0.76,Subobturado
I,10,Lingual,,1.79,Limpia,Estratificación,Fluida,2.46,87.3,11.1,1.63,Subobturado
I,10,Lingual,,1.72,Con tejido remanente,Estratificación,Fluida,4.31,82.35,10.71,1.56,Subobturado
I,10,Lingual,,1.09,Con tejido remanente,Bulk,Con fibra de vidrio,4.67,68.19,2.72,0.6,Subobturado
I,10,Lingual,,3.36,Con tejido remanente,Bulk,Con fibra de vidrio,2.16,50.97,9.15,1.29,Sobreobturado
I,10,Lingual,,4.73,Limpia,Estratificación,Fluida,3.75,50.61,1.18,0.73,Equiobturado
I,10,Lingual,,1.38,Con tejido remanente,Bulk,Bulk,2.99,77.31,10.61,1.0,Subobturado
I,11,Oclusal,,5.0,Con tejido remanente,Bulk,Con fibra de vidrio,4.5,89.97,4.01,1.04,Sobreobturado
I,11,Oclusal,,3.85,Con tejido remanente,Bulk,Fluida,4.23,67.68,1.23,1.1,Sobreobturado
I,11,Oclusal,,2.86,Con tejido remanente,Bulk,Compuesta,2.7,51.88,4.87,1.23,Equiobturado
I,11,Oclusal,,3.67,Con tejido remanente,Estratificación,Compuesta,4.48,94.87,4.24,0.84,Sobreobturado
I,11,Oclusal,,3.7,Con tejido remanente,Estratificación,Con fibra de vidrio,3.81,116.68,20.89,0.84,Sobreobturado
I,11,Oclusal,,1.44,Con tejido remanente,Bulk,Bulk,4.87,102.27,16.75,0.74,Subobturado
I,11,Oclusal,,2.54,Limpia,Bulk,Con fibra de vidrio,3.11,50.02,8.98,1.64,Equiobturado
I,11,Oclusal,,1.83,Limpia,Estratificación,Fluida,3.94,118.72,0.07,1.25,Subobturado
I,11,Oclusal,,2.83,Con tejido remanente,Estratificación,Fluida,1.76,80.36,4.32,0.83,Sobreobturado
I,11,Oclusal,,2.35,Con tejido remanente,Bulk,Bulk,2.72,61.5,0.85,1.98,Subobturado
I,11,Oclusal,,1.14,Limpia,Bulk,Compuesta,3.12,84.45,13.1,1.61,Equiobturado
I,11,Oclusal,,1.84,Limpia,Bulk,Compuesta,4.56,102.57,11.75,1.94,Sobreobturado
I,11,Oclusal,,1.11,Limpia,Bulk,Compuesta,2.17,56.55,1.31,1.91,Equiobturado
I,11,Oclusal,,4.89,Limpia,Bulk,Compuesta,3.94,88.81,1.5,0.55,Subobturado
I,11,Oclusal,,3.14,Limpia,Estratificación,Bulk,2.39,59.73,0.18,1.07,Sobreobturado
I,11,Oclusal,,1.55,Con tejido remanente,Bulk,Compuesta,2.81,51.81,3.24,0.81,Equiobturado
I,11,Oclusal,,1.55,Con tejido remanente,Bulk,Bulk,3.64,117.74,10.48,0.87,Equiobturado
I,11,Oclusal,,4.61,Limpia,Bulk,Con fibra de vidrio,2.41,90.76,12.47,1.04,Subobturado
I,11,Oclusal,,1.33,Limpia,Estratificación,Compuesta,3.51,104.08,13.08,1.43,Sobreobturado
I,11,Oclusal,,4.71,Con tejido remanente,Estratificación,Bulk,3.68,50.1,8.09,0.63,Equiobturado
I,11,Bucal,,3.93,Con tejido remanente,Bulk,Con fibra de vidrio,2.27,75.22,14.02,1.49,Equiobturado
I,11,Bucal,,1.4,Limpia,Estratificación,Con fibra de vidrio,4.35,59.07,4.6,1.8,Sobreobturado
I,11,Bucal,,1.44,Con tejido remanente,Bulk,Bulk,1.35,100.38,0.59,1.12,Equiobturado
I,11,Bucal,,2.0,Limpia,Estratificación,Con fibra de vidrio,3.42,63.84,9.53,1.9,Sobreobturado
I,11,Bucal,,1.61,Limpia,Bulk,Compuesta,2.69,77.03,6.9,1.27,Sobreobturado
I,11,Bucal,,3.1,Con tejido remanente,Estratificación,Compuesta,1.33,115.91,11.72,1.78,Subobturado
I,11,Bucal,,2.35,Limpia,Bulk,Compuesta,1.22,56.35,10.01,0.78,Sobreobturado
I,11,Bucal,,3.29,Con tejido remanente,Bulk,Compuesta,1.8,65.26,4.7,1.68,Subobturado
I,11,Bucal,,1.82,Limpia,Estratificación,Bulk,1.61,88.6,7.49,1.19,Subobturado
I,11,Bucal,,3.31,Con tejido remanente,Bulk,Bulk,1.36,119.44,7.13,1.45,Sobreobturado
I,11,Bucal,,4.43,Con tejido remanente,Bulk,Bulk,1.5,107.11,6.71,0.62,Subobturado
I,11,Bucal,,3.56,Con tejido remanente,Bulk,Bulk,4.37,77.05,13.67,1.25,Sobreobturado
I,11,Bucal,,3.02,Limpia,Estratificación,Bulk,2.9,111.98,18.33,1.2,Subobturado
I,11,Bucal,,2.23,Con tejido remanente,Bulk,Fluida,4.5,56.67,8.94,0.52,Subobturado
I,11,Bucal,,1.49,Limpia,Estratificación,Compuesta,4.5,86.31,8.85,2.0,Subobturado
I,11,Bucal,,4.87,Limpia,Bulk,Fluida,2.83,107.78,8.36,1.9,Sobreobturado
I,11,Bucal,,2.43,Limpia,Estratificación,Fluida,2.49,58.71,6.76,0.84,Sobreobturado
I,11,Bucal,,3.7,Con tejido remanente,Estratificación,Fluida,4.07,118.83,4.53,1.68,Sobreobturado
I,11,Bucal,,2.13,Con tejido remanente,Bulk,Compuesta,2.74,58.2,6.11,1.19,Subobturado
I,11,Bucal,,4.91,Con tejido remanente,Bulk,Compuesta,3.99,52.52,0.9,1.3,Subobturado
I,11,Lingual,,2.02,Limpia,Bulk,Fluida,2.55,99.85,5.75,1.15,Subobturado
I,11,Lingual,,1.99,Limpia,Estratificación,Con fibra de vidrio,4.56,71.22,12.78,1.85,Sobreobturado
I,11,Lingual,,4.87,Limpia,Estratificación,Bulk,4.95,82.72,5.52,0.81,Equiobturado
I,11,Lingual,,1.91,Limpia,Estratificación,Bulk,3.33,119.09,13.9,0.58,Subobturado
I,11,Lingual,,4.62,Limpia,Bulk,Fluida,1.22,77.02,7.57,0.72,Equiobturado
I,11,Lingual,,3.72,Limpia,Bulk,Con fibra de vidrio,2.79,64.48,7.51,0.83,Equiobturado
I,11,Lingual,,4.53,Con tejido remanente,Estratificación,Con fibra de vidrio,1.47,96.77,7.64,0.82,Equiobturado
I,11,Lingual,,4.51,Limpia,Bulk,Compuesta,3.74,98.95,0.61,1.99,Sobreobturado
I,11,Lingual,,1.66,Con tejido remanente,Bulk,Fluida,2.66,54.6,0.03,1.7,Subobturado
I,11,Lingual,,2.49,Con tejido remanente,Estratificación,Compuesta,3.5,112.29,15.35,1.24,Equiobturado
I,11,Lingual,,1.98,Limpia,Bulk,Con fibra de vidrio,2.09,72.07,5.17,0.65,Equiobturado
I,11,Lingual,,1.61,Con tejido remanente,Bulk,Compuesta,4.3,96.62,14.53,1.1,Subobturado
I,11,Lingual,,3.27,Limpia,Estratificación,Fluida,4.22,82.11,6.77,1.22,Equiobturado
I,11,Lingual,,3.32,Con tejido remanente,Bulk,Bulk,4.06,105.32,1.4,1.06,Sobreobturado
I,11,Lingual,,4.88,Limpia,Bulk,Fluida,3.02,69.17,0.41,1.58,Equiobturado
I,11,Lingual,,2.92,Con tejido remanente,Bulk,Fluida,2.23,106.93,18.01,1.41,Subobturado
I,11,Lingual,,2.83,Con tejido remanente,Estratificación,Bulk,2.08,113.82,17.95,1.0,Equiobturado
I,11,Lingual,,2.08,Con tejido remanente,Bulk,Compuesta,4.57,93.64,7.83,1.29,Sobreobturado
I,11,Lingual,,2.88,Con tejido remanente,Bulk,Compuesta,3.36,86.59,14.95,1.73,Sobreobturado
I,11,Lingual,,2.57,Con tejido remanente,Estratificación,Bulk,4.63,63.94,10.14,0.82,Sobreobturado
I,12,Oclusal,,2.58,Con tejido remanente,Bulk,Fluida,2.57,109.25,19.47,0.99,Sobreobturado
I,12,Oclusal,,4.81,Limpia,Estratificación,Con fibra de vidrio,1.78,67.77,13.55,1.45,Equiobturado
I,12,Oclusal,,3.84,Con tejido remanente,Bulk,Bulk,1.71,88.14,1.82,1.42,Equiobturado
I,12,Oclusal,,1.56,Limpia,Estratificación,Bulk,1.66,92.89,8.97,1.75,Equiobturado
I,12,Oclusal,,3.93,Con tejido remanente,Bulk,Compuesta,3.99,99.85,8.65,0.84,Equiobturado
I,12,Oclusal,,4.85,Limpia,Estratificación,Compuesta,2.77,86.96,2.41,1.06,Subobturado
I,12,Oclusal,,2.16,Limpia,Bulk,Fluida,1.43,116.79,21.68,0.87,Equiobturado
I,12,Oclusal,,4.48,Con tejido remanente,Estratificación,Compuesta,4.47,102.07,3.7,1.61,Subobturado
I,12,Oclusal,,4.48,Con tejido remanente,Estratificación,Compuesta,2.27,81.74,3.71,1.35,Subobturado
I,12,Oclusal,,1.97,Limpia,Estratificación,Con fibra de vidrio,2.86,108.8,11.31,1.06,Equiobturado
I,12,Oclusal,,1.06,Limpia,Bulk,Fluida,4.09,91.36,17.08,1.86,Sobreobturado
I,12,Oclusal,,4.17,Limpia,Bulk,Bulk,1.43,57.95,1.29,1.54,Sobreobturado
I,12,Oclusal,,3.24,Limpia,Estratificación,Compuesta,4.14,53.81,9.14,1.92,Sobreobturado
I,12,Oclusal,,2.7,Limpia,Bulk,Fluida,3.5,118.3,17.33,0.98,Subobturado
I,12,Oclusal,,2.92,Limpia,Estratificación,Fluida,4.73,102.87,15.82,1.14,Sobreobturado
I,12,Oclusal,,4.38,Con tejido remanente,Bulk,Fluida,2.73,103.37,14.38,0.64,Sobreobturado
I,12,Oclusal,,1.06,Con tejido remanente,Estratificación,Bulk,2.51,61.87,10.8,1.67,Sobreobturado
I,12,Oclusal,,2.69,Con tejido remanente,Bulk,Bulk,1.49,112.12,20.65,1.25,Subobturado
I,12,Oclusal,,4.48,Con tejido remanente,Estratificación,Bulk,1.91,61.48,4.66,1.47,Equiobturado
I,12,Oclusal,,2.99,Limpia,Bulk,Compuesta,3.16,56.75,5.66,1.82,Sobreobturado
I,12,Bucal,,1.24,Con tejido remanente,Bulk,Compuesta,4.92,61.95,11.55,0.9,Equiobturado
I,12,Bucal,,2.16,Limpia,Estratificación,Fluida,3.1,80.81,8.39,1.83,Subobturado
I,12,Bucal,,1.86,Limpia,Estratificación,Con fibra de vidrio,4.03,64.21,7.08,1.07,Subobturado
I,12,Bucal,,4.6,Limpia,Estratificación,Fluida,3.21,58.49,5.3,1.38,Subobturado
I,12,Bucal,,3.41,Limpia,Bulk,Con fibra de vidrio,4.45,110.08,0.74,1.97,Equiobturado
I,12,Bucal,,2.79,Con tejido remanente,Bulk,Con fibra de vidrio,4.42,89.79,16.94,1.9,Subobturado
I,12,Bucal,,3.14,Con tejido remanente,Bulk,Con fibra de vidrio,3.82,90.97,8.4,1.48,Sobreobturado
I,12,Bucal,,4.95,Con tejido remanente,Estratificación,Bulk,3.64,86.6,12.5,1.96,Subobturado
I,12,Bucal,,1.79,Con tejido remanente,Bulk,Bulk,4.38,85.39,6.67,1.46,Equiobturado
I,12,Bucal,,4.42,Limpia,Estratificación,Fluida,4.17,87.99,1.77,1.87,Equiobturado
I,12,Bucal,,1.23,Limpia,Estratificación,Bulk,1.55,69.5,3.92,0.58,Equiobturado
I,12,Bucal,,3.65,Limpia,Estratificación,Bulk,4.46,89.3,13.39,1.74,Subobturado
I,12,Bucal,,4.55,Limpia,Bulk,Compuesta,3.98,56.41,8.11,1.55,Sobreobturado
I,12,Bucal,,2.0,Limpia,Estratificación,Bulk,4.29,94.3,7.77,1.99,Sobreobturado
I,12,Bucal,,1.15,Limpia,Estratificación,Compuesta,1.7,113.21,9.91,0.68,Equiobturado
I,12,Bucal,,3.19,Con tejido remanente,Bulk,Fluida,4.44,118.02,1.33,1.02,Equiobturado
I,12,Bucal,,2.08,Limpia,Estratificación,Con fibra de vidrio,4.16,55.88,5.18,0.77,Sobreobturado
I,12,Bucal,,2.43,Con tejido remanente,Bulk,Bulk,1.51,88.12,2.88,1.78,Equiobturado
I,12,Bucal,,4.3,Con tejido remanente,Estratificación,Con fibra de vidrio,2.42,117.3,22.19,0.59,Equiobturado
I,12,Bucal,,3.3,Con tejido remanente,Bulk,Fluida,2.19,104.54,14.23,1.14,Subobturado
I,12,Lingual,,1.55,Limpia,Bulk,Bulk,3.59,67.79,11.04,1.07,Equiobturado
I,12,Lingual,,3.23,Con tejido remanente,Estratificación,Bulk,2.26,90.54,4.36,1.73,Subobturado
I,12,Lingual,,4.76,Limpia,Estratificación,Compuesta,1.88,75.33,6.59,1.91,Subobturado
I,12,Lingual,,4.41,Limpia,Bulk,Compuesta,2.04,51.94,8.08,1.62,Subobturado
I,12,Lingual,,1.37,Limpia,Estratificación,Con fibra de vidrio,1.41,59.04,7.71,1.18,Subobturado
I,12,Lingual,,1.29,Con tejido remanente,Bulk,Fluida,1.5,104.9,19.31,1.44,Subobturado
I,12,Lingual,,1.78,Con tejido remanente,Estratificación,Con fibra de vidrio,3.44,105.09,1.83,1.97,Equiobturado
I,12,Lingual,,2.19,Limpia,Estratificación,Bulk,2.47,92.41,14.79,1.47,Equiobturado
I,12,Lingual,,1.95,Limpia,Bulk,Fluida,4.95,75.51,5.1,0.61,Subobturado
I,12,Lingual,,3.01,Con tejido remanente,Estratificación,Compuesta,2.6,72.29,13.32,1.65,Equiobturado
I,12,Lingual,,1.79,Limpia,Bulk,Fluida,1.75,64.82,0.65,0.82,Equiobturado
I,12,Lingual,,2.02,Limpia,Bulk,Con fibra de vidrio,4.9,90.98,13.77,0.68,Equiobturado
I,12,Lingual,,4.07,Limpia,Estratificación,Fluida,2.71,68.44,5.82,1.02,Equiobturado
I,12,Lingual,,2.67,Limpia,Estratificación,Fluida,1.77,85.34,16.64,1.24,Equiobturado
I,12,Lingual,,4.0,Limpia,Bulk,Bulk,3.32,95.58,6.24,1.67,Equiobturado
I,12,Lingual,,1.71,Limpia,Estratificación,Fluida,4.94,84.81,1.3,0.76,Sobreobturado
I,12,Lingual,,1.04,Con tejido remanente,Estratificación,Fluida,1.55,106.49,15.33,1.27,Equiobturado
I,12,Lingual,,1.97,Con tejido remanente,Bulk,Compuesta,4.66,90.64,3.12,1.21,Subobturado
I,12,Lingual,,1.44,Con tejido remanente,Bulk,Con fibra de vidrio,4.36,91.92,5.77,0.9,Equiobturado
I,12,Lingual,,2.55,Con tejido remanente,Estratificación,Compuesta,1.56,87.56,0.28,0.5,Equiobturado
I,13,Oclusal,,1.98,Limpia,Bulk,Bulk,4.13,54.97,6.6,0.77,Subobturado
I,13,Oclusal,,2.13,Con tejido remanente,Bulk,Fluida,2.68,50.15,7.92,1.07,Subobturado
I,13,Oclusal,,4.6,Con tejido remanente,Bulk,Con fibra de vidrio,1.95,69.97,0.25,1.67,Equiobturado
I,13,Oclusal,,4.68,Con tejido remanente,Bulk,Fluida,2.14,105.59,2.34,1.59,Equiobturado
I,13,Oclusal,,4.73,Con tejido remanente,Estratificación,Con fibra de vidrio,3.74,66.7,8.84,1.44,Sobreobturado
I,13,Oclusal,,4.32,Limpia,Bulk,Con fibra de vidrio,2.65,78.16,15.27,0.87,Equiobturado
I,13,Oclusal,,1.8,Con tejido remanente,Estratificación,Con fibra de vidrio,1.1,92.02,2.11,1.61,Sobreobturado
I,13,Oclusal,,3.84,Limpia,Bulk,Con fibra de vidrio,4.46,76.57,14.25,1.76,Equiobturado
I,13,Oclusal,,3.87,Limpia,Bulk,Compuesta,3.89,118.87,15.72,1.71,Equiobturado
I,13,Oclusal,,2.47,Limpia,Estratificación,Bulk,2.36,75.8,3.41,0.99,Subobturado
I,13,Oclusal,,1.86,Limpia,Bulk,Con fibra de vidrio,4.34,79.32,8.46,1.27,Subobturado
I,13,Oclusal,,1.8,Con tejido remanente,Estratificación,Con fibra de vidrio,4.15,74.99,7.69,1.98,Sobreobturado
I,13,Oclusal,,4.06,Limpia,Estratificación,Fluida,4.55,63.27,0.47,1.69,Equiobturado
I,13,Oclusal,,4.06,Limpia,Bulk,Fluida,2.69,85.4,1.54,1.88,Subobturado
