Clase,Pieza,Superficie_1,Superficie_2,Tamaño_cavidad_mm,Estado_cavidad,Técnica,Tipo_resina,Índice_contracción_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,19,Mesial,,2.32,Con tejido remanente,Estratificación,Fluida,4.3,56.61,8.39,1.72,Sobreobturado
II,19,Mesial,,1.4,Limpia,Estratificación,Bulk,4.82,80.76,15.92,1.25,Sobreobturado
II,19,Mesial,,3.52,Con tejido remanente,Bulk,Fluida,4.95,77.0,3.57,0.78,Equiobturado
II,19,Distal,,4.88,Con tejido remanente,Estratificación,Fluida,2.91,52.84,1.54,1.64,Subobturado
II,19,Distal,,4.04,Limpia,Bulk,Compuesta,4.93,54.94,0.08,1.9,Equiobturado
II,19,Distal,,4.37,Con tejido remanente,Estratificación,Fluida,4.29,69.52,8.67,1.07,Equiobturado
II,19,Distal,,1.73,Con tejido remanente,Bulk,Bulk,2.62,109.31,20.37,1.94,Sobreobturado
II,19,Distal,,3.99,Con tejido remanente,Estratificación,Con fibra de vidrio,1.32,103.33,1.48,0.86,Sobreobturado
II,19,Distal,,3.03,Con tejido remanente,Estratificación,Compuesta,1.12,112.13,0.24,1.72,Sobreobturado
II,19,Distal,,3.01,Con tejido remanente,Estratificación,Fluida,2.87,73.74,3.48,1.79,Equiobturado
II,19,Distal,,1.57,Limpia,Estratificación,Fluida,2.41,96.32,5.84,1.58,Equiobturado
II,19,Distal,,4.23,Limpia,Estratificación,Compuesta,3.81,53.53,4.17,1.29,Equiobturado
II,19,Distal,,1.75,Con tejido remanente,Estratificación,Bulk,3.13,98.15,15.77,0.57,Equiobturado
II,19,Distal,,4.44,Limpia,Bulk,Compuesta,2.65,83.18,6.54,1.01,Subobturado
II,19,Distal,,3.63,Limpia,Bulk,Fluida,3.0,85.48,4.9,1.07,Sobreobturado
II,19,Distal,,1.2,Con tejido remanente,Estratificación,Compuesta,2.56,100.88,13.25,1.74,Subobturado
II,19,Distal,,4.33,Limpia,Estratificación,Compuesta,1.08,90.41,16.52,1.8,Equiobturado
II,19,Distal,,4.98,Con tejido remanente,Estratificación,Compuesta,4.07,70.87,14.04,0.89,Sobreobturado
II,19,Distal,,2.41,Con tejido remanente,Estratificación,Compuesta,2.83,61.69,7.65,0.83,Equiobturado
II,19,Distal,,1.95,Limpia,Estratificación,Compuesta,3.66,101.08,6.43,1.01,Subobturado
II,19,Distal,,1.27,Limpia,Estratificación,Con fibra de vidrio,2.47,102.06,2.24,1.45,Subobturado
II,19,Distal,,2.02,Limpia,Estratificación,Con fibra de vidrio,3.04,71.46,1.41,1.19,Equiobturado
II,19,Distal,,2.58,Limpia,Estratificación,Fluida,3.92,81.85,1.05,1.07,Sobreobturado
II,20,Mesial,,4.64,Con tejido remanente,Bulk,Fluida,4.95,72.56,11.75,0.78,Subobturado
II,20,Mesial,,4.43,Limpia,Estratificación,Fluida,4.13,51.39,7.97,1.81,Sobreobturado
II,20,Mesial,,1.82,Limpia,Bulk,Con fibra de vidrio,1.97,83.08,7.15,1.27,Subobturado
II,20,Mesial,,2.16,Limpia,Bulk,Con fibra de vidrio,2.28,71.34,5.0,0.71,Sobreobturado
II,20,Mesial,,2.56,Limpia,Bulk,Con fibra de vidrio,3.18,57.29,6.04,1.09,Subobturado
II,20,Mesial,,3.57,Con tejido remanente,Estratificación,Con fibra de vidrio,4.1,61.6,1.89,1.42,Subobturado
II,20,Mesial,,3.95,Con tejido remanente,Bulk,Compuesta,4.6,101.91,1.27,0.71,Subobturado
II,20,Mesial,,1.27,Con tejido remanente,Estratificación,Compuesta,2.67,59.61,8.37,0.71,Subobturado
II,20,Mesial,,1.94,Limpia,Bulk,Con fibra de vidrio,2.45,67.35,5.21,0.55,Sobreobturado
II,20,Mesial,,1.51,Limpia,Bulk,Con fibra de vidrio,3.74,57.16,10.09,1.74,Subobturado
II,20,Mesial,,2.97,Con tejido remanente,Estratificación,Bulk,4.82,65.87,8.26,1.56,Sobreobturado
II,20,Mesial,,4.25,Con tejido remanente,Bulk,Con fibra de vidrio,1.06,54.05,8.45,0.77,Sobreobturado
II,20,Mesial,,3.26,Limpia,Bulk,Compuesta,2.07,73.06,5.34,1.22,Equiobturado
II,20,Mesial,,3.66,Con tejido remanente,Bulk,Bulk,1.58,85.77,7.27,1.49,Subobturado
II,20,Mesial,,4.67,Con tejido remanente,Estratificación,Bulk,1.68,119.2,5.16,0.83,Sobreobturado
II,20,Mesial,,2.9,Limpia,Estratificación,Compuesta,1.56,57.77,8.25,1.0,Equiobturado
II,20,Mesial,,3.3,Limpia,Estratificación,Bulk,1.93,86.32,5.36,1.71,Subobturado
II,20,Mesial,,1.14,Limpia,Bulk,Fluida,2.3,109.29,20.02,1.38,Sobreobturado
II,20,Mesial,,3.58,Limpia,Bulk,Bulk,4.62,99.4,5.49,1.88,Equiobturado
II,20,Mesial,,1.47,Limpia,Bulk,Fluida,3.74,101.54,10.7,1.55,Subobturado
II,20,Distal,,3.14,Con tejido remanente,Estratificación,Bulk,2.71,62.45,1.35,1.52,Subobturado
II,20,Distal,,3.88,Limpia,Estratificación,Bulk,3.11,56.9,10.36,0.59,Subobturado
II,20,Distal,,1.8,Con tejido remanente,Bulk,Con fibra de vidrio,4.83,112.31,17.69,0.91,Equiobturado
II,20,Distal,,1.03,Limpia,Estratificación,Compuesta,3.16,69.75,6.41,1.83,Equiobturado
II,20,Distal,,4.61,Limpia,Bulk,Fluida,2.75,89.66,16.39,0.79,Sobreobturado
II,20,Distal,,3.99,Limpia,Estratificación,Fluida,2.95,109.78,3.78,0.81,Subobturado
II,20,Distal,,4.04,Limpia,Bulk,Con fibra de vidrio,2.28,81.04,10.62,1.58,Sobreobturado
II,20,Distal,,2.89,Con tejido remanente,Bulk,Fluida,1.37,119.42,18.05,1.2,Subobturado
II,20,Distal,,4.25,Con tejido remanente,Bulk,Compuesta,2.35,64.73,11.59,1.29,Sobreobturado
II,20,Distal,,2.32,Con tejido remanente,Estratificación,Bulk,4.94,97.84,3.8,1.33,Sobreobturado
II,20,Distal,,2.48,Limpia,Bulk,Con fibra de vidrio,4.35,87.93,10.81,0.68,Equiobturado
II,20,Distal,,3.71,Con tejido remanente,Bulk,Fluida,2.2,99.25,15.8,0.85,Equiobturado
II,20,Distal,,2.6,Con tejido remanente,Bulk,Bulk,3.23,75.74,5.59,0.69,Sobreobturado
II,20,Distal,,2.54,Con tejido remanente,Bulk,Bulk,3.38,55.64,8.3,0.52,Subobturado
II,20,Distal,,2.51,Con tejido remanente,Bulk,Fluida,4.54,56.53,2.74,1.37,Equiobturado
II,20,Distal,,4.29,Con tejido remanente,Bulk,Fluida,3.29,119.22,11.0,0.82,Sobreobturado
II,20,Distal,,4.92,Con tejido remanente,Estratificación,Compuesta,3.1,61.99,3.28,1.59,Sobreobturado
II,20,Distal,,1.94,Limpia,Bulk,Fluida,3.9,101.89,13.46,1.81,Equiobturado
II,20,Distal,,1.33,Con tejido remanente,Bulk,Compuesta,2.62,113.91,4.9,0.7,Sobreobturado
II,20,Distal,,2.0,Con tejido remanente,Bulk,Compuesta,4.35,78.49,2.99,0.92,Subobturado
II,21,Mesial,,4.2,Limpia,Bulk,Con fibra de vidrio,3.48,90.11,13.71,0.64,Equiobturado
II,21,Mesial,,4.77,Con tejido remanente,Estratificación,Con fibra de vidrio,4.16,62.45,8.39,1.19,Equiobturado
II,21,Mesial,,3.85,Con tejido remanente,Estratificación,Con fibra de vidrio,4.92,88.58,3.43,0.71,Subobturado
II,21,Mesial,,4.65,Con tejido remanente,Bulk,Con fibra de vidrio,4.28,51.39,5.8,0.51,Equiobturado
II,21,Mesial,,3.16,Limpia,Bulk,Bulk,2.37,100.89,0.36,1.01,Subobturado
II,21,Mesial,,1.39,Con tejido remanente,Estratificación,Con fibra de vidrio,1.13,101.95,10.59,0.74,Subobturado
II,21,Mesial,,2.98,Con tejido remanente,Bulk,Compuesta,1.63,72.21,7.11,1.45,Sobreobturado
II,21,Mesial,,1.68,Limpia,Estratificación,Compuesta,1.52,70.61,3.28,1.75,Subobturado
II,21,Mesial,,1.24,Limpia,Bulk,Fluida,1.61,86.26,4.08,1.28,Equiobturado
II,21,Mesial,,2.64,Con tejido remanente,Estratificación,Bulk,3.36,59.47,3.6,1.53,Equiobturado
II,21,Mesial,,4.61,Con tejido remanente,Estratificación,Con fibra de vidrio,2.67,118.27,16.78,1.73,Subobturado
II,21,Mesial,,1.87,Limpia,Bulk,Con fibra de vidrio,4.52,65.83,4.39,1.68,Sobreobturado
II,21,Mesial,,3.56,Limpia,Bulk,Compuesta,2.92,71.08,12.8,1.37,Sobreobturado
II,21,Mesial,,2.81,Con tejido remanente,Bulk,Con fibra de vidrio,3.81,92.7,12.83,1.23,Sobreobturado
II,21,Mesial,,2.64,Con tejido remanente,Estratificación,Bulk,3.25,64.7,8.62,1.05,Subobturado
II,21,Mesial,,4.69,Limpia,Estratificación,Fluida,3.73,56.02,5.15,0.81,Equiobturado
II,21,Mesial,,1.88,Limpia,Bulk,Con fibra de vidrio,2.39,53.17,1.68,1.43,Equiobturado
II,21,Mesial,,1.57,Con tejido remanente,Bulk,Compuesta,2.04,94.63,11.17,1.97,Sobreobturado
II,21,Mesial,,4.6,Con tejido remanente,Bulk,Bulk,3.87,51.89,2.09,1.96,Sobreobturado
II,21,Mesial,,2.25,Limpia,Bulk,Compuesta,3.37,92.51,5.46,1.14,Equiobturado
II,21,Distal,,3.83,Limpia,Estratificación,Bulk,4.89,62.46,7.97,1.01,Subobturado
II,21,Distal,,2.52,Con tejido remanente,Bulk,Compuesta,2.01,57.59,2.92,1.51,Equiobturado
II,21,Distal,,3.45,Limpia,Estratificación,Bulk,3.06,98.93,4.44,0.78,Equiobturado
II,21,Distal,,1.57,Con tejido remanente,Estratificación,Con fibra de vidrio,3.61,112.0,17.4,1.23,Equiobturado
II,21,Distal,,3.83,Con tejido remanente,Estratificación,Compuesta,3.94,54.99,7.14,1.75,Sobreobturado
II,21,Distal,,3.89,Con tejido remanente,Bulk,Fluida,1.76,80.7,15.41,1.7,Equiobturado
II,21,Distal,,2.42,Con tejido remanente,Estratificación,Compuesta,2.29,110.25,0.29,1.93,Equiobturado
II,21,Distal,,3.34,Con tejido remanente,Bulk,Compuesta,3.9,84.81,8.02,1.7,Subobturado
II,21,Distal,,4.39,Limpia,Estratificación,Con fibra de vidrio,2.22,53.07,0.22,1.47,Equiobturado
II,21,Distal,,1.95,Limpia,Estratificación,Con fibra de vidrio,2.21,56.07,0.24,1.78,Subobturado
II,21,Distal,,4.18,Con tejido remanente,Bulk,Con fibra de vidrio,2.18,67.23,9.66,1.29,Equiobturado
II,21,Distal,,1.93,Limpia,Estratificación,Compuesta,2.15,111.78,4.86,1.17,Equiobturado
II,21,Distal,,4.38,Con tejido remanente,Bulk,Compuesta,4.59,113.5,13.23,1.37,Equiobturado
II,21,Distal,,1.16,Con tejido remanente,Bulk,Con fibra de vidrio,3.25,78.44,14.33,1.77,Equiobturado
II,21,Distal,,4.06,Con tejido remanente,Bulk,Compuesta,2.61,115.14,0.24,1.03,Subobturado
II,21,Distal,,3.76,Con tejido remanente,Estratificación,Fluida,1.63,115.04,16.08,1.36,Sobreobturado
II,21,Distal,,2.42,Limpia,Estratificación,Compuesta,4.69,62.86,3.64,0.59,Sobreobturado
II,21,Distal,,1.86,Limpia,Estratificación,Fluida,4.19,97.93,5.06,1.88,Equiobturado
II,21,Distal,,4.47,Limpia,Bulk,Fluida,2.39,69.24,3.63,1.07,Subobturado
II,21,Distal,,1.08,Limpia,Estratificación,Con fibra de vidrio,3.92,68.44,9.45,1.51,Equiobturado
II,28,Mesial,,3.47,Limpia,Bulk,Fluida,1.67,64.9,9.42,1.24,Subobturado
II,28,Mesial,,4.12,Limpia,Bulk,Bulk,2.88,102.73,12.14,0.67,Subobturado
II,28,Mesial,,4.33,Con tejido remanente,Bulk,Bulk,1.7,52.12,7.56,0.87,Equiobturado
II,28,Mesial,,2.3,Limpia,Bulk,Fluida,2.4,93.36,6.82,1.07,Sobreobturado
II,28,Mesial,,1.3,Limpia,Bulk,Bulk,3.16,84.55,4.27,1.98,Equiobturado
II,28,Mesial,,4.2,Con tejido remanente,Estratificación,Fluida,2.21,118.81,22.39,1.87,Equiobturado
II,28,Mesial,,4.54,Limpia,Estratificación,Compuesta,1.26,80.54,7.94,0.93,Sobreobturado
II,28,Mesial,,2.15,Con tejido remanente,Bulk,Bulk,2.97,117.66,1.84,1.74,Equiobturado
II,28,Mesial,,3.93,Limpia,Estratificación,Con fibra de vidrio,3.95,114.66,9.44,1.81,Subobturado
II,28,Mesial,,1.62,Limpia,Bulk,Con fibra de vidrio,4.23,52.25,0.27,1.81,Sobreobturado
II,28,Mesial,,2.82,Con tejido remanente,Bulk,Fluida,2.18,92.47,16.45,1.51,Subobturado
II,28,Mesial,,3.4,Con tejido remanente,Bulk,Compuesta,4.38,59.24,9.13,1.01,Subobturado
II,28,Mesial,,1.84,Con tejido remanente,Estratificación,Compuesta,1.06,70.09,0.53,0.9,Subobturado
II,28,Mesial,,4.5,Con tejido remanente,Estratificación,Con fibra de vidrio,1.57,71.63,4.85,1.95,Sobreobturado
II,28,Mesial,,4.0,Limpia,Estratificación,Bulk,4.98,114.0,11.16,1.04,Subobturado
II,28,Mesial,,1.93,Limpia,Estratificación,Con fibra de vidrio,1.44,74.64,2.35,1.6,Sobreobturado
II,28,Mesial,,4.26,Limpia,Bulk,Con fibra de vidrio,2.64,52.8,1.71,1.57,Subobturado
II,28,Mesial,,2.47,Limpia,Bulk,Fluida,1.53,108.46,2.84,1.76,Sobreobturado
II,28,Mesial,,1.19,Limpia,Bulk,Fluida,1.67,68.88,3.42,1.05,Subobturado
II,28,Mesial,,1.15,Con tejido remanente,Estratificación,Con fibra de vidrio,3.49,81.8,1.73,0.6,Equiobturado
II,28,Distal,,1.65,Con tejido remanente,Bulk,Con fibra de vidrio,1.23,89.97,4.92,1.32,Subobturado
II,28,Distal,,3.55,Limpia,Bulk,Con fibra de vidrio,4.73,74.0,8.28,1.55,Equiobturado
II,28,Distal,,2.49,Limpia,Bulk,Bulk,4.18,110.22,5.78,1.27,Equiobturado
II,28,Distal,,4.68,Limpia,Bulk,Con fibra de vidrio,1.38,85.31,13.7,1.5,Equiobturado
II,28,Distal,,2.08,Limpia,Bulk,Con fibra de vidrio,1.78,88.03,9.99,1.25,Subobturado
II,28,Distal,,1.83,Limpia,Bulk,Compuesta,2.6,102.46,14.83,0.9,Subobturado
II,28,Distal,,3.27,Con tejido remanente,Bulk,Compuesta,2.62,85.86,15.33,1.03,Equiobturado
II,28,Distal,,4.61,Limpia,Bulk,Fluida,2.31,50.43,0.76,0.76,Equiobturado
II,28,Distal,,3.56,Limpia,Bulk,Compuesta,1.61,101.39,7.69,1.47,Equiobturado
II,28,Distal,,3.67,Con tejido remanente,Estratificación,Fluida,4.8,109.43,19.96,0.66,Equiobturado
II,28,Distal,,3.77,Limpia,Estratificación,Bulk,2.55,51.59,2.69,1.3,Sobreobturado
II,28,Distal,,3.29,Limpia,Bulk,Fluida,2.29,108.78,10.42,0.69,Equiobturado
II,28,Distal,,3.27,Limpia,Bulk,Con fibra de vidrio,4.76,94.68,3.74,1.23,Subobturado
II,28,Distal,,3.92,Limpia,Bulk,Con fibra de vidrio,3.47,71.42,9.63,1.71,Sobreobturado
II,28,Distal,,2.17,Con tejido remanente,Bulk,Fluida,4.81,79.88,12.81,1.96,Equiobturado
II,28,Distal,,2.03,Limpia,Estratificación,Bulk,1.75,52.79,3.65,1.99,Sobreobturado
II,28,Distal,,1.68,Con tejido remanente,Bulk,Bulk,1.65,92.93,16.18,1.77,Subobturado
II,28,Distal,,1.03,Con tejido remanente,Bulk,Fluida,3.76,80.84,15.34,1.14,Subobturado
II,28,Distal,,4.03,Limpia,Bulk,Compuesta,1.44,68.9,9.0,0.54,Equiobturado
II,28,Distal,,1.84,Con tejido remanente,Estratificación,Compuesta,1.21,87.63,4.62,1.39,Subobturado
II,29,Mesial,,1.15,Limpia,Estratificación,Con fibra de vidrio,2.96,75.9,8.88,1.83,Sobreobturado
II,29,Mesial,,1.23,Con tejido remanente,Bulk,Bulk,2.11,67.03,7.33,1.99,Sobreobturado
II,29,Mesial,,1.45,Con tejido remanente,Bulk,Fluida,3.75,94.09,18.1,1.8,Subobturado
II,29,Mesial,,1.66,Limpia,Bulk,Bulk,3.58,57.59,2.23,1.56,Equiobturado
II,29,Mesial,,2.47,Con tejido remanente,Bulk,Bulk,4.92,106.8,18.33,1.63,Subobturado
II,29,Mesial,,2.97,Con tejido remanente,Bulk,Compuesta,4.43,115.69,19.57,1.15,Equiobturado
II,29,Mesial,,3.86,Limpia,Estratificación,Compuesta,4.94,78.5,1.04,1.7,Equiobturado
II,29,Mesial,,3.89,Con tejido remanente,Estratificación,Compuesta,4.88,60.55,4.4,0.9,Equiobturado
II,29,Mesial,,4.81,Con tejido remanente,Estratificación,Con fibra de vidrio,2.61,54.24,2.39,1.63,Subobturado
II,29,Mesial,,2.54,Limpia,Bulk,Compuesta,4.15,56.96,7.0,0.82,Subobturado
II,29,Mesial,,4.3,Limpia,Estratificación,Con fibra de vidrio,2.39,76.19,9.81,1.31,Equiobturado
II,29,Mesial,,4.41,Con tejido remanente,Estratificación,Fluida,2.8,69.8,8.67,1.57,Subobturado
II,29,Mesial,,2.8,Con tejido remanente,Bulk,Fluida,1.22,117.16,20.45,1.24,Sobreobturado
II,29,Mesial,,4.88,Con tejido remanente,Bulk,Con fibra de vidrio,3.59,92.61,3.15,0.67,Subobturado
II,29,Mesial,,4.4,Con tejido remanente,Bulk,Compuesta,2.23,69.83,6.71,1.49,Subobturado
II,29,Mesial,,2.98,Limpia,Estratificación,Compuesta,1.9,119.87,19.4,0.72,Equiobturado
II,29,Mesial,,3.99,Limpia,Estratificación,Con fibra de vidrio,3.45,110.37,3.33,1.37,Equiobturado
II,29,Mesial,,1.39,Con tejido remanente,Bulk,Bulk,3.01,81.97,4.24,1.5,Sobreobturado
II,29,Mesial,,1.11,Con tejido remanente,Estratificación,Bulk,2.79,67.73,2.05,0.79,Equiobturado
II,29,Mesial,,4.76,Limpia,Estratificación,Bulk,2.93,70.62,8.96,1.24,Subobturado
II,29,Distal,,1.79,Con tejido remanente,Estratificación,Con fibra de vidrio,3.11,78.74,13.38,1.14,Subobturado
II,29,Distal,,3.24,Limpia,Estratificación,Bulk,1.55,79.18,15.44,1.78,Subobturado
II,29,Distal,,4.33,Con tejido remanente,Estratificación,Compuesta,3.59,76.12,6.2,1.61,Equiobturado
II,29,Distal,,1.2,Con tejido remanente,Estratificación,Bulk,3.21,53.13,1.01,1.98,Equiobturado
II,29,Distal,,2.37,Limpia,Estratificación,Compuesta,3.14,112.83,2.96,0.99,Equiobturado
II,29,Distal,,2.0,Con tejido remanente,Estratificación,Compuesta,2.33,76.38,7.5,1.74,Sobreobturado
II,29,Distal,,4.79,Con tejido remanente,Bulk,Fluida,2.84,100.0,7.49,1.49,Equiobturado
II,29,Distal,,2.63,Con tejido remanente,Bulk,Con fibra de vidrio,2.34,72.98,4.42,0.51,Equiobturado
II,29,Distal,,1.85,Con tejido remanente,Bulk,Con fibra de vidrio,2.01,71.56,2.18,1.16,Sobreobturado
II,29,Distal,,2.86,Limpia,Estratificación,Bulk,1.84,81.17,6.8,1.66,Sobreobturado
II,29,Distal,,4.73,Limpia,Estratificación,Bulk,1.78,64.5,12.08,0.81,Equiobturado
II,29,Distal,,1.19,Con tejido remanente,Bulk,Fluida,4.5,66.17,2.97,1.79,Sobreobturado
II,29,Distal,,1.83,Con tejido remanente,Estratificación,Compuesta,1.97,80.3,11.91,0.55,Sobreobturado
II,29,Distal,,4.69,Con tejido remanente,Bulk,Compuesta,2.59,84.01,15.47,0.65,Equiobturado
II,29,Distal,,4.01,Limpia,Bulk,Fluida,4.9,62.94,5.52,0.71,Sobreobturado
II,29,Distal,,2.36,Con tejido remanente,Estratificación,Con fibra de vidrio,4.15,107.51,8.49,1.53,Sobreobturado
II,29,Distal,,2.44,Limpia,Estratificación,Compuesta,4.59,95.75,9.52,1.33,Equiobturado
II,29,Distal,,3.29,Con tejido remanente,Bulk,Compuesta,1.23,104.69,17.23,1.97,Sobreobturado
II,29,Distal,,3.46,Limpia,Estratificación,Fluida,1.58,74.49,5.53,1.09,Subobturado
II,29,Distal,,4.82,Con tejido remanente,Bulk,Con fibra de vidrio,1.49,50.1,5.78,0.55,Equiobturado
II,30,Mesial,,2.7,Limpia,Bulk,Fluida,1.79,92.84,17.51,1.38,Equiobturado
II,30,Mesial,,1.91,Limpia,Bulk,Fluida,4.7,90.63,17.92,1.7,Subobturado
II,30,Mesial,,3.72,Con tejido remanente,Bulk,Compuesta,4.37,105.46,13.77,1.91,Subobturado
II,30,Mesial,,2.71,Con tejido remanente,Estratificación,Fluida,3.75,60.7,10.44,1.11,Sobreobturado
II,30,Mesial,,4.9,Con tejido remanente,Bulk,Bulk,1.86,95.17,16.69,1.54,Sobreobturado
II,30,Mesial,,4.89,Con tejido remanente,Estratificación,Bulk,1.5,107.0,5.25,0.56,Equiobturado
II,30,Mesial,,1.53,Limpia,Estratificación,Compuesta,3.02,55.01,4.87,1.7,Equiobturado
II,30,Mesial,,4.28,Con tejido remanente,Bulk,Bulk,2.37,87.1,4.48,1.64,Equiobturado
II,30,Mesial,,1.52,Con tejido remanente,Bulk,Con fibra de vidrio,3.81,110.98,5.32,1.52,Sobreobturado
II,30,Mesial,,3.38,Limpia,Estratificación,Fluida,4.36,50.15,6.38,0.62,Sobreobturado
II,30,Mesial,,3.24,Limpia,Bulk,Con fibra de vidrio,4.42,81.37,6.66,1.17,Equiobturado
II,30,Mesial,,2.37,Limpia,Estratificación,Con fibra de vidrio,4.97,58.14,2.72,1.04,Subobturado
II,30,Mesial,,1.09,Limpia,Bulk,Compuesta,3.76,57.77,10.96,0.89,Equiobturado
II,30,Mesial,,2.87,Limpia,Bulk,Bulk,1.74,116.92,5.73,0.84,Subobturado
II,30,Mesial,,2.02,Limpia,Bulk,Bulk,3.29,113.37,0.3,1.09,Sobreobturado
II,30,Mesial,,3.27,Limpia,Bulk,Bulk,3.25,73.76,12.77,0.94,Subobturado
II,30,Mesial,,3.84,Con tejido remanente,Bulk,Fluida,2.31,104.38,20.03,0.81,Subobturado
II,30,Mesial,,4.38,Con tejido remanente,Bulk,Con fibra de vidrio,4.83,116.87,10.69,1.63,Subobturado
II,30,Mesial,,1.58,Con tejido remanente,Bulk,Con fibra de vidrio,1.28,69.49,11.39,0.87,Subobturado
II,30,Mesial,,3.99,Con tejido remanente,Estratificación,Fluida,3.54,87.28,2.1,1.08,Sobreobturado
II,30,Distal,,3.81,Limpia,Bulk,Con fibra de vidrio,3.85,66.59,10.59,1.0,Subobturado
II,30,Distal,,4.52,Limpia,Estratificación,Compuesta,1.45,108.5,6.2,1.93,Equiobturado
II,30,Distal,,4.63,Con tejido remanente,Estratificación,Compuesta,2.97,100.03,0.29,0.73,Sobreobturado
II,30,Distal,,2.83,Con tejido remanente,Estratificación,Compuesta,1.93,92.01,8.13,1.62,Subobturado
II,30,Distal,,4.36,Limpia,Estratificación,Con fibra de vidrio,4.76,81.95,1.29,1.42,Equiobturado
II,30,Distal,,2.87,Limpia,Bulk,Con fibra de vidrio,1.85,55.05,0.3,0.66,Subobturado
II,30,Distal,,1.48,Limpia,Bulk,Compuesta,4.94,92.77,3.51,0.76,Subobturado
II,30,Distal,,1.53,Con tejido remanente,Bulk,Compuesta,4.87,114.48,1.17,0.79,Equiobturado
II,30,Distal,,1.94,Con tejido remanente,Estratificación,Bulk,4.16,87.71,10.79,0.89,Sobreobturado
II,30,Distal,,2.21,Con tejido remanente,Bulk,Compuesta,3.37,104.36,8.19,1.8,Subobturado
II,30,Distal,,3.45,Limpia,Estratificación,Bulk,2.82,114.04,0.81,0.53,Equiobturado
II,30,Distal,,4.73,Limpia,Bulk,Fluida,4.78,113.2,19.32,1.94,Subobturado
II,30,Distal,,2.69,Limpia,Bulk,Bulk,1.25,77.72,10.87,1.48,Sobreobturado
II,30,Distal,,3.02,Con tejido remanente,Bulk,Compuesta,2.24,93.52,14.01,0.88,Subobturado
II,30,Distal,,1.92,Con tejido remanente,Estratificación,Fluida,4.76,100.35,0.29,1.55,Subobturado
II,30,Distal,,3.69,Limpia,Bulk,Compuesta,2.82,73.07,13.98,1.96,Equiobturado
II,30,Distal,,1.35,Limpia,Estratificación,Fluida,3.74,61.71,10.86,0.89,Equiobturado
II,30,Distal,,4.04,Limpia,Bulk,Compuesta,2.31,81.68,12.14,0.89,Sobreobturado
II,30,Distal,,2.09,Limpia,Bulk,Con fibra de vidrio,1.4,59.3,5.08,0.51,Subobturado
II,30,Distal,,1.05,Limpia,Estratificación,Fluida,2.8,72.99,12.58,1.67,Sobreobturado
II,31,Mesial,,4.23,Con tejido remanente,Estratificación,Con fibra de vidrio,2.78,92.38,0.19,1.82,Equiobturado
II,31,Mesial,,3.2,Limpia,Estratificación,Fluida,4.62,104.29,17.55,1.55,Subobturado
II,31,Mesial,,2.21,Limpia,Estratificación,Con fibra de vidrio,1.55,65.42,9.34,1.48,Sobreobturado
II,31,Mesial,,4.9,Limpia,Estratificación,Con fibra de vidrio,4.02,113.68,19.27,1.72,Equiobturado
II,31,Mesial,,2.23,Limpia,Estratificación,Con fibra de vidrio,3.0,69.06,7.25,1.87,Equiobturado
II,31,Mesial,,2.49,Limpia,Bulk,Con fibra de vidrio,3.5,109.06,12.75,1.32,Subobturado
II,31,Mesial,,2.23,Con tejido remanente,Estratificación,Con fibra de vidrio,2.03,112.56,20.24,1.82,Equiobturado
II,31,Mesial,,1.73,Limpia,Estratificación,Fluida,2.22,73.44,6.28,0.75,Sobreobturado
II,31,Mesial,,2.97,Con tejido remanente,Bulk,Compuesta,2.56,84.55,9.47,1.47,Equiobturado
II,31,Mesial,,3.66,Limpia,Bulk,Compuesta,4.91,91.15,4.0,1.93,Equiobturado
II,31,Mesial,,2.93,Con tejido remanente,Bulk,Con fibra de vidrio,3.9,97.72,17.72,1.11,Equiobturado
II,31,Mesial,,2.16,Con tejido remanente,Estratificación,Compuesta,1.87,109.96,11.85,1.94,Equiobturado
II,31,Mesial,,3.12,Con tejido remanente,Estratificación,Compuesta,3.89,69.54,1.77,0.56,Equiobturado
II,31,Mesial,,3.02,Limpia,Estratificación,Con fibra de vidrio,2.82,60.24,8.18,0.62,Sobreobturado
II,31,Mesial,,3.23,Limpia,Bulk,Con fibra de vidrio,2.69,83.15,5.86,1.19,Subobturado
II,31,Mesial,,4.51,Con tejido remanente,Estratificación,Con fibra de vidrio,3.69,67.84,13.5,1.7,Equiobturado
II,31,Mesial,,3.48,Con tejido remanente,Bulk,Bulk,4.79,111.85,10.9,1.34,Subobturado
II,31,Mesial,,4.62,Con tejido remanente,Bulk,Fluida,3.6,78.84,15.26,1.35,Equiobturado
II,31,Mesial,,1.86,Limpia,Bulk,Bulk,2.47,108.05,11.11,1.34,Subobturado
II,31,Mesial,,2.0,Limpia,Bulk,Bulk,1.48,81.22,3.52,1.43,Subobturado
II,31,Distal,,3.97,Con tejido remanente,Bulk,Con fibra de vidrio,1.78,107.31,6.21,1.1,Sobreobturado
II,31,Distal,,3.71,Con tejido remanente,Bulk,Fluida,1.44,106.7,18.73,0.6,Subobturado
II,31,Distal,,2.91,Limpia,Bulk,Bulk,2.17,104.4,9.19,0.92,Equiobturado
II,31,Distal,,3.44,Con tejido remanente,Estratificación,Con fibra de vidrio,4.01,88.72,5.4,0.82,Subobturado
II,31,Distal,,2.13,Con tejido remanente,Estratificación,Bulk,2.15,85.73,6.47,1.06,Sobreobturado
